query_id,entry_id,cosine_dist,relevant
Q07,10,0.45328420400619507,0
Q07,9,0.458850622177124,0
Q07,1,0.46918773651123047,0
Q07,8,0.4876888692378998,0
Q07,2,0.5301473736763,0
Q07,5,0.5404018759727478,0
Q08,8,0.35953429341316223,1
Q08,10,0.5251870155334473,0
Q08,1,0.525478184223175,0
Q08,4,0.525942862033844,0
Q08,6,0.5382884740829468,0
Q08,3,0.5608280897140503,0
Q08,7,0.5731859803199768,0
Q08,2,0.5892391204833984,0
Q08,9,0.6168726682662964,0
Q08,5,0.6209093332290649,0
Q09,9,0.40538790822029114,1
Q09,3,0.4811692237854004,0
Q09,7,0.5310149192810059,0
Q09,4,0.5348217487335205,0
Q09,8,0.5407769680023193,0
Q09,10,0.5516841411590576,0
Q09,2,0.5558288097381592,0
Q09,6,0.5569440722465515,0
Q09,1,0.5768564939498901,0
Q09,5,0.6275743842124939,0
Q10,10,0.2344781756401062,1
Q10,1,0.25179049372673035,0
Q10,7,0.4392421841621399,0
Q10,8,0.4577948749065399,0
Q10,3,0.46764689683914185,0
Q10,4,0.48424339294433594,0
Q10,6,0.4879213869571686,0
Q10,5,0.530900239944458,0
Q10,9,0.5321929454803467,0
Q10,2,0.5339092016220093,0
Q11,3,0.4706655442714691,0
Q11,7,0.47374460101127625,0
Q11,10,0.4990063011646271,0
Q11,1,0.5019341707229614,1
Q11,9,0.514479398727417,0
Q11,4,0.5161691308021545,0
Q11,6,0.5257836580276489,0
Q11,8,0.5585641264915466,0
Q11,2,0.6141713857650757,0
Q11,5,0.6269393563270569,0
Q12,3,0.4700676500797272,1
Q12,6,0.4992675483226776,0
Q12,2,0.5098055005073547,0
Q12,7,0.5176063179969788,0
Q12,4,0.5191459059715271,0
Q12,9,0.5467889308929443,0
Q12,8,0.548836886882782,0
Q12,10,0.5520421862602234,0
Q12,1,0.557471752166748,0
Q12,5,0.5843192338943481,0
Q13,1,0.40871861577033997,0
Q13,3,0.4423444867134094,0
Q13,10,0.4494030773639679,0
Q13,6,0.49215349555015564,0
Q13,8,0.4996494948863983,0
Q13,5,0.5066814422607422,1
Q13,7,0.5103963613510132,0
Q13,4,0.5129522681236267,0
Q13,9,0.5411654114723206,0
Q13,2,0.5808579325675964,0
Q14,2,0.41069868206977844,1
Q14,6,0.45479702949523926,0
Q14,3,0.4836578369140625,0
Q14,4,0.4955816864967346,0
Q14,9,0.5108631253242493,0
Q14,10,0.5662870407104492,0
Q14,7,0.5765619277954102,0
Q14,5,0.5884147882461548,0
Q14,8,0.5947588682174683,0
Q14,1,0.6069024205207825,0
Q15,4,0.40128204226493835,1
Q15,10,0.4746663570404053,0
Q15,1,0.5047217607498169,0
Q15,3,0.5249865055084229,0
Q15,9,0.5510200262069702,0
Q15,2,0.5580178499221802,0
Q15,8,0.5633637309074402,0
Q15,7,0.5975582003593445,0
Q15,5,0.6170344948768616,0
Q15,6,0.6254421472549438,0
Q16,9,0.6304932236671448,0
Q16,3,0.6325529217720032,0
Q16,2,0.6329580545425415,0
Q16,7,0.6442473530769348,0
Q16,4,0.6651764512062073,0
Q16,6,0.6690762639045715,0
Q16,1,0.6773020625114441,0
Q16,10,0.6866570711135864,0
Q16,5,0.7259814739227295,0
Q16,8,0.7314432263374329,0
Q17,6,0.5459447503089905,0
Q17,8,0.5626084804534912,0
Q17,2,0.5702724456787109,0
Q17,10,0.5719083547592163,0
Q17,3,0.5734381675720215,0
Q17,4,0.5770553946495056,0
Q17,1,0.6034508347511292,0
Q17,9,0.6046493053436279,0
Q17,7,0.6149702072143555,0
Q17,5,0.6343990564346313,0
Q18,4,0.5667737722396851,0
Q18,10,0.5857765078544617,0
Q18,6,0.5947302579879761,0
Q18,2,0.596478283405304,0
Q18,3,0.5967729687690735,0
Q18,9,0.6141029000282288,0
Q18,7,0.634798526763916,0
Q18,1,0.6352248787879944,0
Q18,5,0.6444423794746399,0
Q18,8,0.6864610910415649,0
Q19,9,0.56790691614151,0
Q19,4,0.6084531545639038,0
Q19,1,0.6228963136672974,0
Q19,6,0.6247543692588806,0
Q19,10,0.6302758455276489,0
Q19,5,0.6337173581123352,0
Q19,2,0.6361582279205322,0
Q19,8,0.6363096833229065,0
Q19,3,0.6483709216117859,0
Q19,7,0.6616998910903931,0
Q20,7,0.5012243986129761,0
Q20,9,0.5017899870872498,0
Q20,3,0.5064135789871216,0
Q20,4,0.5152484774589539,0
Q20,2,0.5316162109375,0
Q20,10,0.5409479737281799,0
Q20,6,0.5455959439277649,0
Q20,8,0.5458646416664124,0
Q20,5,0.5460577607154846,0
Q20,1,0.5533407330513,0
